,GiftId,trip_id
39832,39833,26
39860,39861,26
41070,41071,26
40023,40024,26
40770,40771,26
40676,40677,26
41347,41348,26
40382,40383,26
40190,40191,26
39921,39922,26
40646,40647,26
40175,40176,26
41090,41091,26
40519,40520,26
39971,39972,26
39804,39805,26
41401,41402,26
39879,39880,26
39802,39803,26
39642,39643,26
39693,39694,26
39761,39762,26
39766,39767,26
39889,39890,26
39997,39998,26
40144,40145,26
40298,40299,26
40305,40306,26
40334,40335,26
40344,40345,26
40587,40588,26
40603,40604,26
40650,40651,26
40682,40683,26
40767,40768,26
40817,40818,26
40926,40927,26
41043,41044,26
41075,41076,26
41125,41126,26
41323,41324,26
41333,41334,26
41480,41481,26
41572,41573,26
41573,41574,26
42529,42530,27
41619,41620,27
42468,42469,27
42881,42882,27
43242,43243,27
42946,42947,27
42689,42690,27
42619,42620,27
42080,42081,27
42996,42997,27
41964,41965,27
43060,43061,27
41796,41797,27
42663,42664,27
41828,41829,27
42836,42837,27
42253,42254,27
42079,42080,27
42910,42911,27
42263,42264,27
42718,42719,27
43116,43117,27
41823,41824,27
42786,42787,27
41728,41729,27
42373,42374,27
42820,42821,27
42749,42750,27
41577,41578,27
42441,42442,27
42712,42713,27
42384,42385,27
42013,42014,27
42534,42535,27
41586,41587,27
42272,42273,27
41836,41837,27
42526,42527,27
42173,42174,27
42325,42326,27
43026,43027,27
42149,42150,27
42784,42785,27
41706,41707,27
42937,42938,27
42281,42282,27
41863,41864,27
41927,41928,27
41598,41599,27
41914,41915,27
42503,42504,27
41580,41581,27
41596,41597,27
41725,41726,27
41760,41761,27
41904,41905,27
42030,42031,27
42041,42042,27
42104,42105,27
42138,42139,27
42331,42332,27
42378,42379,27
42433,42434,27
42436,42437,27
42439,42440,27
42478,42479,27
42518,42519,27
42658,42659,27
42676,42677,27
42854,42855,27
42873,42874,27
42879,42880,27
43019,43020,27
43084,43085,27
43098,43099,27
43169,43170,27
43205,43206,27
43986,43987,28
44181,44182,28
43677,43678,28
44349,44350,28
44229,44230,28
43591,43592,28
43597,43598,28
44080,44081,28
43485,43486,28
44168,44169,28
43274,43275,28
43966,43967,28
44045,44046,28
43852,43853,28
43729,43730,28
43881,43882,28
43249,43250,28
43883,43884,28
43314,43315,28
44628,44629,28
43671,43672,28
44481,44482,28
43301,43302,28
44649,44650,28
43884,43885,28
44350,44351,28
43479,43480,28
44088,44089,28
43635,43636,28
44414,44415,28
44301,44302,28
44347,44348,28
44282,44283,28
44108,44109,28
43398,43399,28
44164,44165,28
44086,44087,28
43428,43429,28
43705,43706,28
43475,43476,28
44585,44586,28
44538,44539,28
43367,43368,28
43478,43479,28
43503,43504,28
43515,43516,28
43549,43550,28
43582,43583,28
43624,43625,28
43636,43637,28
43664,43665,28
43684,43685,28
43757,43758,28
43853,43854,28
43887,43888,28
44159,44160,28
44177,44178,28
44193,44194,28
44240,44241,28
44317,44318,28
44364,44365,28
44372,44373,28
44453,44454,28
44508,44509,28
44534,44535,28
44566,44567,28
44569,44570,28
44578,44579,28
44623,44624,28
44645,44646,28
44679,44680,29
44984,44985,29
45313,45314,29
44973,44974,29
45925,45926,29
45512,45513,29
45715,45716,29
44695,44696,29
45289,45290,29
45293,45294,29
45268,45269,29
45561,45562,29
45585,45586,29
45558,45559,29
45992,45993,29
44685,44686,29
45576,45577,29
45117,45118,29
46073,46074,29
45266,45267,29
45406,45407,29
45007,45008,29
45589,45590,29
45325,45326,29
45996,45997,29
45373,45374,29
45388,45389,29
45460,45461,29
46068,46069,29
45808,45809,29
45074,45075,29
45237,45238,29
45174,45175,29
45991,45992,29
45957,45958,29
46086,46087,29
45747,45748,29
45321,45322,29
44858,44859,29
45379,45380,29
45970,45971,29
45790,45791,29
44726,44727,29
44771,44772,29
44874,44875,29
44942,44943,29
44999,45000,29
45037,45038,29
45265,45266,29
45271,45272,29
45347,45348,29
45454,45455,29
45464,45465,29
45509,45510,29
45515,45516,29
45608,45609,29
45716,45717,29
45800,45801,29
45830,45831,29
45878,45879,29
45892,45893,29
46057,46058,29
46968,46969,30
47571,47572,30
46288,46289,30
46169,46170,30
46118,46119,30
47593,47594,30
47994,47995,30
47578,47579,30
47967,47968,30
47738,47739,30
47719,47720,30
47595,47596,30
47262,47263,30
47412,47413,30
47418,47419,30
47468,47469,30
46651,46652,30
46212,46213,30
47870,47871,30
46128,46129,30
46626,46627,30
46400,46401,30
47526,47527,30
47812,47813,30
46707,46708,30
47889,47890,30
46762,46763,30
46623,46624,30
46353,46354,30
47360,47361,30
46397,46398,30
47702,47703,30
47900,47901,30
46614,46615,30
47660,47661,30
46680,46681,30
47422,47423,30
47902,47903,30
47075,47076,30
47426,47427,30
47629,47630,30
47693,47694,30
46895,46896,30
46779,46780,30
47416,47417,30
46469,46470,30
47022,47023,30
46187,46188,30
46239,46240,30
46269,46270,30
46344,46345,30
46363,46364,30
46409,46410,30
46423,46424,30
46577,46578,30
46603,46604,30
46610,46611,30
46664,46665,30
46685,46686,30
46811,46812,30
47107,47108,30
47135,47136,30
47136,47137,30
47199,47200,30
47327,47328,30
47364,47365,30
47379,47380,30
47415,47416,30
47425,47426,30
47446,47447,30
47709,47710,30
47899,47900,30
48225,48226,31
48986,48987,31
48898,48899,31
47998,47999,31
48697,48698,31
48012,48013,31
48542,48543,31
49346,49347,31
49007,49008,31
49045,49046,31
48442,48443,31
48306,48307,31
49265,49266,31
48894,48895,31
48605,48606,31
49022,49023,31
48286,48287,31
48506,48507,31
49093,49094,31
48462,48463,31
48690,48691,31
48873,48874,31
48991,48992,31
48563,48564,31
49019,49020,31
48572,48573,31
48484,48485,31
49052,49053,31
48937,48938,31
48086,48087,31
49145,49146,31
48329,48330,31
49115,49116,31
48889,48890,31
49239,49240,31
49288,49289,31
48404,48405,31
48534,48535,31
48585,48586,31
48860,48861,31
48875,48876,31
48509,48510,31
48099,48100,31
48268,48269,31
48701,48702,31
48338,48339,31
48440,48441,31
48923,48924,31
48589,48590,31
48081,48082,31
48120,48121,31
48266,48267,31
48593,48594,31
48655,48656,31
48703,48704,31
48772,48773,31
48787,48788,31
48871,48872,31
48917,48918,31
49015,49016,31
49067,49068,31
49081,49082,31
49103,49104,31
49124,49125,31
49132,49133,31
49176,49177,31
49257,49258,31
49434,49435,32
49651,49652,32
49820,49821,32
50289,50290,32
50758,50759,32
50141,50142,32
49641,49642,32
50227,50228,32
49763,49764,32
50039,50040,32
49695,49696,32
50764,50765,32
50427,50428,32
50333,50334,32
49378,49379,32
49777,49778,32
49427,49428,32
50012,50013,32
49556,49557,32
50767,50768,32
49643,49644,32
49713,49714,32
50233,50234,32
49835,49836,32
50178,50179,32
49753,49754,32
49688,49689,32
50655,50656,32
50069,50070,32
50346,50347,32
50264,50265,32
50189,50190,32
49687,49688,32
49854,49855,32
49441,49442,32
50695,50696,32
50763,50764,32
50653,50654,32
49822,49823,32
49386,49387,32
49413,49414,32
49436,49437,32
49553,49554,32
49565,49566,32
49714,49715,32
49895,49896,32
49997,49998,32
50041,50042,32
50279,50280,32
50361,50362,32
50489,50490,32
50511,50512,32
50522,50523,32
50639,50640,32
50683,50684,32
52337,52338,33
51808,51809,33
52351,52352,33
52461,52462,33
50989,50990,33
51037,51038,33
50883,50884,33
51386,51387,33
52419,52420,33
51742,51743,33
52108,52109,33
52287,52288,33
51421,51422,33
51565,51566,33
52335,52336,33
51016,51017,33
52187,52188,33
51294,51295,33
51035,51036,33
52336,52337,33
50912,50913,33
51300,51301,33
51109,51110,33
52468,52469,33
51900,51901,33
52140,52141,33
51549,51550,33
51139,51140,33
52290,52291,33
50889,50890,33
51351,51352,33
51534,51535,33
51256,51257,33
52245,52246,33
50878,50879,33
52167,52168,33
51844,51845,33
51728,51729,33
51420,51421,33
52104,52105,33
51607,51608,33
51901,51902,33
52088,52089,33
51937,51938,33
52484,52485,33
51889,51890,33
51519,51520,33
51317,51318,33
51544,51545,33
52265,52266,33
52364,52365,33
52301,52302,33
51304,51305,33
50827,50828,33
50845,50846,33
50861,50862,33
50870,50871,33
50921,50922,33
51049,51050,33
51167,51168,33
51191,51192,33
51195,51196,33
51223,51224,33
51324,51325,33
51347,51348,33
51357,51358,33
51563,51564,33
51638,51639,33
51667,51668,33
51668,51669,33
51812,51813,33
51943,51944,33
52199,52200,33
52211,52212,33
52232,52233,33
52283,52284,33
52410,52411,33
52439,52440,33
52493,52494,33
52515,52516,33
52827,52828,34
52988,52989,34
52992,52993,34
54004,54005,34
52931,52932,34
53936,53937,34
53201,53202,34
54072,54073,34
52600,52601,34
53057,53058,34
53449,53450,34
53813,53814,34
53913,53914,34
53077,53078,34
54225,54226,34
54376,54377,34
53657,53658,34
53846,53847,34
54411,54412,34
53250,53251,34
52998,52999,34
53786,53787,34
53085,53086,34
53579,53580,34
54272,54273,34
53080,53081,34
53807,53808,34
53058,53059,34
54022,54023,34
53158,53159,34
53658,53659,34
54144,54145,34
53509,53510,34
53051,53052,34
52530,52531,34
53700,53701,34
53026,53027,34
52668,52669,34
53187,53188,34
53206,53207,34
52695,52696,34
53907,53908,34
53717,53718,34
54438,54439,34
53553,53554,34
52651,52652,34
54424,54425,34
53345,53346,34
53801,53802,34
52557,52558,34
52692,52693,34
52710,52711,34
52843,52844,34
53005,53006,34
53156,53157,34
53301,53302,34
53627,53628,34
53682,53683,34
53781,53782,34
53917,53918,34
53942,53943,34
53951,53952,34
54151,54152,34
54371,54372,34
54393,54394,34
54404,54405,34
54777,54778,35
55047,55048,35
55367,55368,35
55136,55137,35
55228,55229,35
55721,55722,35
55262,55263,35
55317,55318,35
54532,54533,35
54815,54816,35
55933,55934,35
55035,55036,35
54488,54489,35
55230,55231,35
54477,54478,35
55686,55687,35
54591,54592,35
55572,55573,35
54556,54557,35
55526,55527,35
54813,54814,35
54847,54848,35
55898,55899,35
55140,55141,35
55650,55651,35
55909,55910,35
54563,54564,35
55055,55056,35
55096,55097,35
55730,55731,35
55387,55388,35
55438,55439,35
56024,56025,35
54872,54873,35
55856,55857,35
54472,54473,35
55066,55067,35
55999,56000,35
54749,54750,35
54690,54691,35
55067,55068,35
55418,55419,35
54651,54652,35
55649,55650,35
54725,54726,35
54508,54509,35
54566,54567,35
54575,54576,35
54631,54632,35
54752,54753,35
54779,54780,35
54903,54904,35
54969,54970,35
54983,54984,35
55041,55042,35
55048,55049,35
55065,55066,35
55091,55092,35
55131,55132,35
55155,55156,35
55182,55183,35
55237,55238,35
55284,55285,35
55330,55331,35
55344,55345,35
55390,55391,35
55430,55431,35
55479,55480,35
55539,55540,35
55553,55554,35
55586,55587,35
55685,55686,35
55816,55817,35
55953,55954,35
56073,56074,35
57334,57335,36
57450,57451,36
56661,56662,36
56145,56146,36
57582,57583,36
57124,57125,36
56415,56416,36
56655,56656,36
56087,56088,36
56275,56276,36
57617,57618,36
57487,57488,36
57539,57540,36
56083,56084,36
57248,57249,36
57319,57320,36
57037,57038,36
57763,57764,36
56757,56758,36
56685,56686,36
57902,57903,36
57607,57608,36
57540,57541,36
58026,58027,36
57964,57965,36
57558,57559,36
56668,56669,36
57031,57032,36
56680,56681,36
57114,57115,36
56480,56481,36
56883,56884,36
57362,57363,36
56360,56361,36
56650,56651,36
57884,57885,36
56765,56766,36
56178,56179,36
57015,57016,36
56810,56811,36
58115,58116,36
56525,56526,36
56834,56835,36
56163,56164,36
57457,57458,36
57347,57348,36
56392,56393,36
56503,56504,36
56517,56518,36
56539,56540,36
56545,56546,36
56569,56570,36
56598,56599,36
56605,56606,36
56865,56866,36
56964,56965,36
57012,57013,36
57061,57062,36
57244,57245,36
57342,57343,36
57398,57399,36
57449,57450,36
57460,57461,36
57468,57469,36
57486,57487,36
57753,57754,36
58036,58037,36
58619,58620,37
58636,58637,37
58895,58896,37
59370,59371,37
58652,58653,37
59088,59089,37
59404,59405,37
59214,59215,37
58718,58719,37
59683,59684,37
58408,58409,37
59048,59049,37
58567,58568,37
58240,58241,37
59657,59658,37
59473,59474,37
58191,58192,37
59699,59700,37
58601,58602,37
59412,59413,37
58386,58387,37
59570,59571,37
58124,58125,37
59167,59168,37
58817,58818,37
58662,58663,37
58605,58606,37
59296,59297,37
58349,58350,37
59156,59157,37
59550,59551,37
58620,58621,37
58331,58332,37
58315,58316,37
59726,59727,37
59084,59085,37
58398,58399,37
59177,59178,37
59680,59681,37
59690,59691,37
59027,59028,37
59241,59242,37
59099,59100,37
59775,59776,37
58148,58149,37
58159,58160,37
58413,58414,37
59134,59135,37
59327,59328,37
59608,59609,37
58464,58465,37
58157,58158,37
58255,58256,37
58327,58328,37
58680,58681,37
58688,58689,37
59006,59007,37
59085,59086,37
59202,59203,37
59400,59401,37
59402,59403,37
59469,59470,37
59639,59640,37
59800,59801,37
59821,59822,37
59861,59862,38
59891,59892,38
60921,60922,38
60119,60120,38
60271,60272,38
59826,59827,38
60842,60843,38
60687,60688,38
59923,59924,38
60848,60849,38
60791,60792,38
61037,61038,38
59842,59843,38
60459,60460,38
61090,61091,38
60992,60993,38
60783,60784,38
61350,61351,38
61000,61001,38
60290,60291,38
60736,60737,38
60150,60151,38
60495,60496,38
61112,61113,38
60331,60332,38
60936,60937,38
60760,60761,38
60991,60992,38
59832,59833,38
61041,61042,38
59847,59848,38
61098,61099,38
59950,59951,38
61135,61136,38
60322,60323,38
60014,60015,38
61263,61264,38
59856,59857,38
59866,59867,38
59904,59905,38
59931,59932,38
59992,59993,38
60137,60138,38
60227,60228,38
60262,60263,38
60340,60341,38
60478,60479,38
60564,60565,38
60628,60629,38
60645,60646,38
60654,60655,38
60765,60766,38
60833,60834,38
61058,61059,38
61063,61064,38
61181,61182,38
61219,61220,38
61247,61248,38
61366,61367,38
62538,62539,39
62805,62806,39
62362,62363,39
61617,61618,39
61403,61404,39
61591,61592,39
61690,61691,39
62507,62508,39
61666,61667,39
61679,61680,39
62700,62701,39
61802,61803,39
62449,62450,39
61589,61590,39
62336,62337,39
61406,61407,39
61791,61792,39
62856,62857,39
61886,61887,39
62219,62220,39
62262,62263,39
61937,61938,39
62677,62678,39
61996,61997,39
62656,62657,39
62685,62686,39
62843,62844,39
62485,62486,39
62019,62020,39
62806,62807,39
62737,62738,39
61510,61511,39
62070,62071,39
61888,61889,39
61425,61426,39
61896,61897,39
61573,61574,39
62551,62552,39
61553,61554,39
61960,61961,39
62116,62117,39
62088,62089,39
61876,61877,39
61942,61943,39
61409,61410,39
61451,61452,39
61468,61469,39
61593,61594,39
61595,61596,39
61601,61602,39
61713,61714,39
61797,61798,39
61869,61870,39
61954,61955,39
62023,62024,39
62053,62054,39
62087,62088,39
62119,62120,39
62131,62132,39
62338,62339,39
62412,62413,39
62575,62576,39
62720,62721,39
62797,62798,39
62820,62821,39
63067,63068,40
63822,63823,40
64440,64441,40
64280,64281,40
63788,63789,40
63595,63596,40
63659,63660,40
63515,63516,40
63417,63418,40
63144,63145,40
63275,63276,40
63934,63935,40
64510,64511,40
63791,63792,40
62910,62911,40
63885,63886,40
63072,63073,40
63675,63676,40
63621,63622,40
63785,63786,40
63986,63987,40
64102,64103,40
63064,63065,40
63491,63492,40
63729,63730,40
62922,62923,40
64221,64222,40
64377,64378,40
62995,62996,40
62999,63000,40
63390,63391,40
64331,64332,40
64002,64003,40
64441,64442,40
64271,64272,40
63013,63014,40
63490,63491,40
63042,63043,40
63372,63373,40
63848,63849,40
64351,64352,40
63859,63860,40
64302,64303,40
64186,64187,40
63499,63500,40
63098,63099,40
64384,64385,40
62924,62925,40
62979,62980,40
63132,63133,40
63380,63381,40
63426,63427,40
63442,63443,40
63526,63527,40
63551,63552,40
63605,63606,40
63618,63619,40
63723,63724,40
63804,63805,40
63813,63814,40
63857,63858,40
63892,63893,40
63911,63912,40
63922,63923,40
64092,64093,40
64200,64201,40
64219,64220,40
64301,64302,40
64354,64355,40
64397,64398,40
64412,64413,40
64421,64422,40
64429,64430,40
64434,64435,40
64464,64465,40
64554,64555,40
65566,65567,41
66444,66445,41
66335,66336,41
65210,65211,41
65284,65285,41
66107,66108,41
66219,66220,41
65348,65349,41
65823,65824,41
66465,66466,41
65064,65065,41
64917,64918,41
64801,64802,41
65445,65446,41
65401,65402,41
64671,64672,41
66410,66411,41
64679,64680,41
66377,66378,41
66244,66245,41
65442,65443,41
64563,64564,41
65008,65009,41
65066,65067,41
64863,64864,41
66180,66181,41
65137,65138,41
66095,66096,41
64957,64958,41
65167,65168,41
66363,66364,41
65399,65400,41
65360,65361,41
65396,65397,41
65806,65807,41
65240,65241,41
66373,66374,41
66000,66001,41
64621,64622,41
66139,66140,41
66056,66057,41
65199,65200,41
66254,66255,41
64870,64871,41
64574,64575,41
64650,64651,41
64721,64722,41
64802,64803,41
64987,64988,41
65012,65013,41
65062,65063,41
65074,65075,41
65101,65102,41
65174,65175,41
65351,65352,41
65375,65376,41
65436,65437,41
65456,65457,41
65470,65471,41
65653,65654,41
65678,65679,41
65728,65729,41
65744,65745,41
65762,65763,41
65789,65790,41
65805,65806,41
65816,65817,41
65887,65888,41
66003,66004,41
66077,66078,41
66189,66190,41
66299,66300,41
66309,66310,41
66407,66408,41
66424,66425,41
67787,67788,42
67222,67223,42
66858,66859,42
66689,66690,42
66545,66546,42
67496,67497,42
67747,67748,42
67726,67727,42
67583,67584,42
66942,66943,42
66792,66793,42
67102,67103,42
67232,67233,42
66890,66891,42
67500,67501,42
68038,68039,42
67329,67330,42
66583,66584,42
66746,66747,42
68067,68068,42
67900,67901,42
66869,66870,42
66493,66494,42
66659,66660,42
68075,68076,42
66973,66974,42
67114,67115,42
67849,67850,42
66818,66819,42
66634,66635,42
67217,67218,42
67801,67802,42
67072,67073,42
67949,67950,42
67104,67105,42
68050,68051,42
67178,67179,42
67311,67312,42
67176,67177,42
66913,66914,42
67050,67051,42
67332,67333,42
66977,66978,42
66607,66608,42
67380,67381,42
66513,66514,42
66573,66574,42
66624,66625,42
66645,66646,42
66670,66671,42
66696,66697,42
66701,66702,42
66738,66739,42
66810,66811,42
66888,66889,42
66928,66929,42
67027,67028,42
67076,67077,42
67167,67168,42
67196,67197,42
67198,67199,42
67225,67226,42
67247,67248,42
67257,67258,42
67379,67380,42
67413,67414,42
67421,67422,42
67503,67504,42
67592,67593,42
67731,67732,42
67766,67767,42
67776,67777,42
67915,67916,42
67978,67979,42
68052,68053,42
68060,68061,42
68361,68362,43
69062,69063,43
69175,69176,43
69293,69294,43
68149,68150,43
68400,68401,43
69240,69241,43
69159,69160,43
68113,68114,43
68097,68098,43
69199,69200,43
69141,69142,43
69038,69039,43
69029,69030,43
68299,68300,43
69032,69033,43
68592,68593,43
68557,68558,43
68609,68610,43
68938,68939,43
68972,68973,43
69018,69019,43
68376,68377,43
68266,68267,43
68921,68922,43
68944,68945,43
69047,69048,43
68706,68707,43
68830,68831,43
69003,69004,43
69014,69015,43
68953,68954,43
68541,68542,43
68105,68106,43
69092,69093,43
68468,68469,43
68906,68907,43
68164,68165,43
68100,68101,43
68162,68163,43
68259,68260,43
68282,68283,43
68290,68291,43
68298,68299,43
68308,68309,43
68348,68349,43
68359,68360,43
68374,68375,43
68424,68425,43
68571,68572,43
68661,68662,43
68707,68708,43
68755,68756,43
68899,68900,43
69247,69248,43
69923,69924,44
70180,70181,44
70058,70059,44
69594,69595,44
69886,69887,44
69937,69938,44
70208,70209,44
69377,69378,44
69591,69592,44
69759,69760,44
69298,69299,44
69390,69391,44
69454,69455,44
70111,70112,44
70272,70273,44
69308,69309,44
70203,70204,44
70144,70145,44
69453,69454,44
69340,69341,44
69688,69689,44
69762,69763,44
69502,69503,44
69878,69879,44
70182,70183,44
70024,70025,44
69709,69710,44
69400,69401,44
69466,69467,44
69366,69367,44
70092,70093,44
69892,69893,44
70273,70274,44
69672,69673,44
69693,69694,44
69319,69320,44
69636,69637,44
70326,70327,44
69431,69432,44
69491,69492,44
69506,69507,44
69515,69516,44
69603,69604,44
69728,69729,44
69747,69748,44
69767,69768,44
69846,69847,44
70017,70018,44
70213,70214,44
70271,70272,44
70294,70295,44
70305,70306,44
70330,70331,44
71218,71219,45
71058,71059,45
71486,71487,45
70752,70753,45
70810,70811,45
71440,71441,45
71297,71298,45
71463,71464,45
70416,70417,45
70979,70980,45
71168,71169,45
71277,71278,45
71363,71364,45
70448,70449,45
70409,70410,45
71142,71143,45
70459,70460,45
70342,70343,45
71285,71286,45
70725,70726,45
71394,71395,45
70692,70693,45
70452,70453,45
71018,71019,45
70867,70868,45
71342,71343,45
71016,71017,45
71352,71353,45
70770,70771,45
71389,71390,45
71166,71167,45
71252,71253,45
70455,70456,45
70547,70548,45
70440,70441,45
70700,70701,45
71039,71040,45
70706,70707,45
70572,70573,45
70604,70605,45
70586,70587,45
70860,70861,45
70419,70420,45
71228,71229,45
70404,70405,45
70432,70433,45
70520,70521,45
70559,70560,45
70628,70629,45
70698,70699,45
70712,70713,45
70717,70718,45
70799,70800,45
70829,70830,45
70835,70836,45
70895,70896,45
70912,70913,45
70941,70942,45
71051,71052,45
71097,71098,45
71148,71149,45
71184,71185,45
71270,71271,45
71338,71339,45
71476,71477,45
71490,71491,45
73351,73352,46
72770,72771,46
73139,73140,46
72315,72316,46
72330,72331,46
71802,71803,46
72767,72768,46
71806,71807,46
73213,73214,46
72570,72571,46
72299,72300,46
72412,72413,46
73287,73288,46
72963,72964,46
71954,71955,46
73064,73065,46
71710,71711,46
72298,72299,46
71518,71519,46
73354,73355,46
